vendor,vendor_display,vendor_region,chip_series,chip_model,chip_type,usage,tier,architecture,arch_codename,generation,process_node_nm,foundry,die_size_mm2,transistors_b,package_type,vram_gb,vram_type,vram_bus_bit,vram_bw_gb_s,vram_clock_mhz,compute_units,tensor_cores,rt_cores,sm_count,shading_units,l1_cache_kb,l2_cache_mb,precision_support,precision_perf,base_clock_mhz,boost_clock_mhz,tdp_w,psu_w,power_connector,board_length_mm,board_width_mm,slot_width,bus_interface,release_date,production_status,is_released,target_market,description,_source_urls,_source_type,_source_confidence,_db_id,_is_new
NVIDIA,NVIDIA,foreign,GA104,RTX A4000H,GPU,both,workstation,Ampere,GA104,Workstation Ampere(Ax000),8,Samsung,392,17.4,BGA-2713,16,GDDR6,256,448,1750,6144,192,48,48,6144,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:19.2TFLOPS;FP16/BF16:19.2TFLOPS,735,1560,140,300,1x 6-pin,241,,Single-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A4000H — Ampere architecture, Workstation Ampere(Ax000) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a4000h.c3969,community,high,,1
NVIDIA,NVIDIA,foreign,GA102,RTX A4500,GPU,both,workstation,Ampere,GA102,Workstation Ampere(Ax000),8,Samsung,628,28.3,BGA-3328,20,GDDR6,320,640,2000,7168,224,56,56,7168,128,6,FP64/FP32/FP16/BF16/INT8,FP64:0.4TFLOPS;FP32:23.6TFLOPS;FP16/BF16:23.6TFLOPS,1050,1650,200,550,1x 8-pin,267,,Dual-slot,PCIe 4.0 x16,2021-11-23,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A4500 — Ampere architecture, Workstation Ampere(Ax000) generation, 20.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a4500.c3849,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,RTX A500,GPU,both,workstation,Ampere,GA107,Workstation Ampere(Ax000),8,Samsung,200,8.7,FCBGA-1358,4,GDDR6,64,112,1750,2048,64,16,16,2048,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:7.2TFLOPS;FP16/BF16:7.2TFLOPS,1440,1770,60,250,None,,,Single-slot,PCIe 4.0 x8,2021-11-10,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A500 — Ampere architecture, Workstation Ampere(Ax000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a500.c3989,community,high,,1
NVIDIA,NVIDIA,foreign,GA102,RTX A5000,GPU,both,datacenter,Ampere,GA102,Workstation Ampere(Ax000),8,Samsung,628,28.3,BGA-3328,24,GDDR6,384,768,2000,8192,256,64,64,8192,128,6,FP64/FP32/FP16/BF16/INT8,FP64:0.4TFLOPS;FP32:27.8TFLOPS;FP16/BF16:27.8TFLOPS,1170,1695,230,550,1x 8-pin,267,,Dual-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A5000 — Ampere architecture, Workstation Ampere(Ax000) generation, 24.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a5000.c3748,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,RTX A5000 Max-Q,GPU,both,workstation,Ampere,GA104,Ampere-MW(Ax000),8,Samsung,392,17.4,BGA-2713,16,GDDR6,256,384,1500,6144,192,48,48,6144,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:16.6TFLOPS;FP16/BF16:16.6TFLOPS,720,1350,80,,None,,,,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A5000 Max-Q — Ampere architecture, Ampere-MW(Ax000) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a5000-max-q.c4010,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,RTX A5000 Mobile,GPU,both,workstation,Ampere,GA104,Ampere-MW(Ax000),8,Samsung,392,17.4,BGA-2713,16,GDDR6,256,448,1750,6144,192,48,48,6144,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:19.4TFLOPS;FP16/BF16:19.4TFLOPS,900,1575,150,,None,,,,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A5000 Mobile — Ampere architecture, Ampere-MW(Ax000) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a5000-mobile.c3805,community,high,,1
NVIDIA,NVIDIA,foreign,GA102,RTX A5000-12Q,GPU,both,workstation,Ampere,GA102,Workstation Ampere(Ax000),8,Samsung,628,28.3,BGA-3328,12,GDDR6,384,768,2000,8192,256,64,64,8192,128,6,FP64/FP32/FP16/BF16/INT8,FP64:0.4TFLOPS;FP32:27.8TFLOPS;FP16/BF16:27.8TFLOPS,1170,1695,230,550,1x 8-pin,267,,Dual-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A5000-12Q — Ampere architecture, Workstation Ampere(Ax000) generation, 12.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a5000-12q.c3991,community,high,,1
NVIDIA,NVIDIA,foreign,GA102,RTX A5000-8Q,GPU,both,workstation,Ampere,GA102,Workstation Ampere(Ax000),8,Samsung,628,28.3,BGA-3328,8,GDDR6,384,768,2000,8192,256,64,64,8192,128,6,FP64/FP32/FP16/BF16/INT8,FP64:0.4TFLOPS;FP32:27.8TFLOPS;FP16/BF16:27.8TFLOPS,1170,1695,230,550,1x 8-pin,267,,Dual-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A5000-8Q — Ampere architecture, Workstation Ampere(Ax000) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a5000-8q.c3990,community,high,,1
NVIDIA,NVIDIA,foreign,TU117,T1000,GPU,both,workstation,Turing,TU117,Quadro Turing(Tx000),12,TSMC,200,4.7,BGA-960,4,GDDR6,128,160,1250,896,0,0,14,896,64,1,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:2.5TFLOPS;FP16/BF16:5.0TFLOPS,1065,1395,50,250,None,156,,Single-slot,PCIe 3.0 x16,2021-05-06,已量产,1,AI训练/推理 / HPC,"NVIDIA T1000 — Turing architecture, Quadro Turing(Tx000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/t1000.c3797,community,high,,1
NVIDIA,NVIDIA,foreign,TU117,T1000 8 GB,GPU,both,workstation,Turing,TU117,Quadro Turing(Tx000),12,TSMC,200,4.7,BGA-960,8,GDDR6,128,160,1250,896,0,0,14,896,64,1,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:2.5TFLOPS;FP16/BF16:5.0TFLOPS,1065,1395,50,250,None,156,,Single-slot,PCIe 3.0 x16,2021-05-06,已量产,1,AI训练/推理 / HPC,"NVIDIA T1000 8 GB — Turing architecture, Quadro Turing(Tx000) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/t1000-8-gb.c3842,community,high,,1
NVIDIA,NVIDIA,foreign,TU117,T400 4 GB,GPU,both,workstation,Turing,TU117,Quadro Turing(Tx000),12,TSMC,200,4.7,BGA-960,4,GDDR6,64,80,1250,384,0,0,6,384,64,1,FP64/FP32/FP16/BF16/INT8,FP64:0.0TFLOPS;FP32:1.1TFLOPS;FP16/BF16:2.2TFLOPS,420,1425,30,200,None,,,Single-slot,PCIe 3.0 x16,2021-05-06,已量产,1,AI训练/推理 / HPC,"NVIDIA T400 4 GB — Turing architecture, Quadro Turing(Tx000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/t400-4-gb.c3843,community,high,,1
NVIDIA,NVIDIA,foreign,TU117,T600,GPU,both,workstation,Turing,TU117,Quadro Turing(Tx000),12,TSMC,200,4.7,BGA-960,4,GDDR6,128,160,1250,640,0,0,10,640,64,1,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:1.7TFLOPS;FP16/BF16:3.4TFLOPS,735,1335,40,200,None,,,Single-slot,PCIe 3.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA T600 — Turing architecture, Quadro Turing(Tx000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/t600.c3796,community,high,,1
NVIDIA,NVIDIA,foreign,TU117,T600 Max-Q,GPU,both,workstation,Turing,TU117,Quadro Turing-M(Tx000),12,TSMC,200,4.7,BGA-960,4,GDDR6,128,160,1250,896,0,0,14,896,64,1,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:2.5TFLOPS;FP16/BF16:5.0TFLOPS,930,1395,40,,None,,,IGP,PCIe 3.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA T600 Max-Q — Turing architecture, Quadro Turing-M(Tx000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/t600-max-q.c3817,community,high,,1
NVIDIA,NVIDIA,foreign,TU117,T600 Mobile,GPU,both,workstation,Turing,TU117,Quadro Turing-M(Tx000),12,TSMC,200,4.7,BGA-960,4,GDDR6,128,192,1500,896,0,0,14,896,64,1,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:2.5TFLOPS;FP16/BF16:5.1TFLOPS,780,1410,40,,None,,,IGP,PCIe 3.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA T600 Mobile — Turing architecture, Quadro Turing-M(Tx000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/t600-mobile.c4151,community,high,,1
AMD,AMD,foreign,Aldebaran,Radeon Instinct MI200,GPU,both,datacenter,CDNA 2.0,Aldebaran,Radeon Instinct(MIx),6,TSMC,724,58.2,,64,HBM2e,4096,1640,1600,6656,0,0,0,6656,16,16,FP64/FP32/FP16/BF16/INT8,FP64:22.6TFLOPS;FP32:22.6TFLOPS;FP16/BF16:181.0TFLOPS,1000,1700,300,700,1x 8-pin,,,OAM Module,PCIe 4.0 x16,2021-12-01,已量产,1,AI训练/推理 / HPC,"AMD Radeon Instinct MI200 — CDNA 2.0 architecture, Radeon Instinct(MIx) generation, 64.0GB HBM2e",https://www.techpowerup.com/gpu-specs/radeon-instinct-mi200.c4077,community,high,,1
AMD,AMD,foreign,Aldebaran,Radeon Instinct MI210,GPU,both,datacenter,CDNA 2.0,Aldebaran,Radeon Instinct(MIx),6,TSMC,724,58.2,,64,HBM2e,4096,1640,1600,6656,0,0,0,6656,16,16,FP64/FP32/FP16/BF16/INT8,FP64:22.6TFLOPS;FP32:22.6TFLOPS;FP16/BF16:181.0TFLOPS,1000,1700,300,700,1x 8-pin,267,,Dual-slot,PCIe 4.0 x16,2021-12-01,已量产,1,AI训练/推理 / HPC,"AMD Radeon Instinct MI210 — CDNA 2.0 architecture, Radeon Instinct(MIx) generation, 64.0GB HBM2e",https://www.techpowerup.com/gpu-specs/radeon-instinct-mi210.c3857,community,high,,1
AMD,AMD,foreign,Aldebaran,Radeon Instinct MI250,GPU,both,datacenter,CDNA 2.0,Aldebaran,Radeon Instinct(MIx),6,TSMC,724,58.2,,128,HBM2e,8192,3280,1600,13312,0,0,0,13312,16,16,FP64/FP32/FP16/BF16/INT8,FP64:45.3TFLOPS;FP32:45.3TFLOPS;FP16/BF16:362.1TFLOPS,1000,1700,500,900,2x 8-pin,267,,Dual-slot,PCIe 4.0 x16,2021-11-08,已量产,1,AI训练/推理 / HPC,"AMD Radeon Instinct MI250 — CDNA 2.0 architecture, Radeon Instinct(MIx) generation, 128.0GB HBM2e",https://www.techpowerup.com/gpu-specs/radeon-instinct-mi250.c3847,community,high,,1
AMD,AMD,foreign,Aldebaran,Radeon Instinct MI250X,GPU,both,datacenter,CDNA 2.0,Aldebaran,Radeon Instinct(MIx),6,TSMC,724,58.2,,128,HBM2e,8192,3280,1600,14080,0,0,0,14080,16,16,FP64/FP32/FP16/BF16/INT8,FP64:47.9TFLOPS;FP32:47.9TFLOPS;FP16/BF16:383.0TFLOPS,1000,1700,500,900,2x 8-pin,267,,Dual-slot,PCIe 4.0 x16,2021-11-08,已量产,1,AI训练/推理 / HPC,"AMD Radeon Instinct MI250X — CDNA 2.0 architecture, Radeon Instinct(MIx) generation, 128.0GB HBM2e",https://www.techpowerup.com/gpu-specs/radeon-instinct-mi250x.c3837,community,high,,1
AMD,AMD,foreign,Navi 23,Radeon PRO W6600,GPU,both,workstation,RDNA 2.0,Navi 23,Radeon Pro Navi(Navi II Series),7,TSMC,237,11.06,BGA-1269,8,GDDR6,128,224,1750,1792,0,28,0,1792,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.6TFLOPS;FP32:9.2TFLOPS;FP16/BF16:18.5TFLOPS,2331,2580,100,300,1x 6-pin,241,,Single-slot,PCIe 4.0 x8,2021-06-08,已量产,1,AI训练/推理 / HPC,"AMD Radeon PRO W6600 — RDNA 2.0 architecture, Radeon Pro Navi(Navi II Series) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w6600.c3818,community,high,,1
AMD,AMD,foreign,Navi 23,Radeon Pro W6600M,GPU,both,workstation,RDNA 2.0,Navi 23,Radeon Pro Mobile(W6x00M),7,TSMC,237,11.06,BGA-1269,8,GDDR6,128,224,1750,1792,0,28,0,1792,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.5TFLOPS;FP32:7.3TFLOPS;FP16/BF16:14.6TFLOPS,1224,2034,90,,None,,,IGP,PCIe 4.0 x16,2021-06-08,已量产,1,AI训练/推理 / HPC,"AMD Radeon Pro W6600M — RDNA 2.0 architecture, Radeon Pro Mobile(W6x00M) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w6600m.c3819,community,high,,1
AMD,AMD,foreign,Navi 23,Radeon Pro W6600X,GPU,both,workstation,RDNA 2.0,Navi 23,Radeon Pro Mac(Navi II Series),7,TSMC,237,11.06,BGA-1269,8,GDDR6,128,256,2000,2048,0,32,0,2048,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.6TFLOPS;FP32:10.2TFLOPS;FP16/BF16:20.3TFLOPS,2068,2479,120,300,,,,Dual-slot,Apple MPX,2021-08-03,已量产,1,AI训练/推理 / HPC,"AMD Radeon Pro W6600X — RDNA 2.0 architecture, Radeon Pro Mac(Navi II Series) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w6600x.c4104,community,high,,1
AMD,AMD,foreign,Navi 21,Radeon PRO W6800,GPU,both,datacenter,RDNA 2.0,Navi 21,Radeon Pro Navi(Navi II Series),7,TSMC,520,26.8,BGA-2425,32,GDDR6,256,512,2000,3840,0,60,0,3840,128,4,FP64/FP32/FP16/BF16/INT8,FP64:1.1TFLOPS;FP32:17.8TFLOPS;FP16/BF16:35.7TFLOPS,1575,2322,250,600,1x 6-pin + 1x 8-pin,267,50,Dual-slot,PCIe 4.0 x16,2021-06-08,已量产,1,AI训练/推理 / HPC,"AMD Radeon PRO W6800 — RDNA 2.0 architecture, Radeon Pro Navi(Navi II Series) generation, 32.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w6800.c3809,community,high,,1
AMD,AMD,foreign,Navi 21,Radeon Pro W6800X,GPU,both,datacenter,RDNA 2.0,Navi 21,Radeon Pro Mac(Navi II Series),7,TSMC,520,26.8,BGA-2425,32,GDDR6,256,512,2000,3840,0,60,0,3840,128,4,FP64/FP32/FP16/BF16/INT8,FP64:1.0TFLOPS;FP32:16.0TFLOPS;FP16/BF16:32.1TFLOPS,1800,2087,200,550,Apple MPX,267,,Quad-slot,Apple MPX,2021-08-03,已量产,1,AI训练/推理 / HPC,"AMD Radeon Pro W6800X — RDNA 2.0 architecture, Radeon Pro Mac(Navi II Series) generation, 32.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w6800x.c3826,community,high,,1
AMD,AMD,foreign,Navi 21,Radeon Pro W6800X Duo,GPU,both,datacenter,RDNA 2.0,Navi 21,Radeon Pro Mac(Navi II Series),7,TSMC,520,26.8,BGA-2425,32,GDDR6,256,512,2000,3840,0,60,0,3840,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.9TFLOPS;FP32:15.1TFLOPS;FP16/BF16:30.2TFLOPS,1800,1967,400,800,,267,,Quad-slot,Apple MPX,2021-08-03,已量产,1,AI训练/推理 / HPC,"AMD Radeon Pro W6800X Duo — RDNA 2.0 architecture, Radeon Pro Mac(Navi II Series) generation, 32.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w6800x-duo.c3824,community,high,,1
AMD,AMD,foreign,Navi 21,Radeon Pro W6900X,GPU,both,datacenter,RDNA 2.0,Navi 21,Radeon Pro Mac(Navi II Series),7,TSMC,520,26.8,BGA-2425,32,GDDR6,256,512,2000,5120,0,80,0,5120,128,4,FP64/FP32/FP16/BF16/INT8,FP64:1.4TFLOPS;FP32:22.2TFLOPS;FP16/BF16:44.5TFLOPS,1825,2171,300,700,,267,,,Apple MPX,2021-08-03,已量产,1,AI训练/推理 / HPC,"AMD Radeon Pro W6900X — RDNA 2.0 architecture, Radeon Pro Mac(Navi II Series) generation, 32.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w6900x.c3825,community,high,,1
Intel,Intel,foreign,Arctic Sound,Arctic Sound 1T,GPU,both,datacenter,Generation 12.5,Arctic Sound,Data Center GPU(Arctic Sound),10,Intel,190,8,,16,HBM2e,4096,1230,1200,6144,0,0,0,6144,0,8,FP64/FP32/FP16/BF16/INT8,FP64:2.8TFLOPS;FP32:11.1TFLOPS;FP16/BF16:22.1TFLOPS,900,900,350,750,None,267,,Dual-slot,PCIe 4.0 x16,2021-01-01,已量产,1,AI训练/推理 / HPC,"Intel Arctic Sound 1T — Generation 12.5 architecture, Data Center GPU(Arctic Sound) generation, 16.0GB HBM2e",https://www.techpowerup.com/gpu-specs/arctic-sound-1t.c3886,community,high,,1
Intel,Intel,foreign,Arctic Sound,Arctic Sound 2T,GPU,both,datacenter,Generation 12.5,Arctic Sound,Data Center GPU(Arctic Sound),10,Intel,190,8,,16,HBM2e,4096,1230,1200,7680,0,0,0,7680,0,8,FP64/FP32/FP16/BF16/INT8,FP64:3.5TFLOPS;FP32:13.8TFLOPS;FP16/BF16:27.6TFLOPS,900,900,500,900,None,267,,Dual-slot,PCIe 4.0 x16,2021-01-01,已量产,1,AI训练/推理 / HPC,"Intel Arctic Sound 2T — Generation 12.5 architecture, Data Center GPU(Arctic Sound) generation, 16.0GB HBM2e",https://www.techpowerup.com/gpu-specs/arctic-sound-2t.c3503,community,high,,1
NVIDIA,NVIDIA,foreign,GA102,A10M,GPU,both,workstation,Ampere,GA102,Server Ampere(Axx),8,Samsung,628,28.3,BGA-3328,20,GDDR6,320,500.2,1563,7168,224,56,56,7168,128,6,FP64/FP32/FP16/BF16/INT8,FP64:0.7TFLOPS;FP32:23.4TFLOPS;FP16/BF16:23.4TFLOPS,975,1635,150,450,8-pin EPS,267,,Single-slot,PCIe 4.0 x16,2022-02-01,已量产,1,AI训练/推理 / HPC,"NVIDIA A10M — Ampere architecture, Server Ampere(Axx) generation, 20.0GB GDDR6",https://www.techpowerup.com/gpu-specs/a10m.c4200,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,A800 PCIe 40 GB,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,40,HBM2e,5120,1560,1215,6912,432,0,108,6912,192,40,FP64/FP32/FP16/BF16/INT8,FP64:9.7TFLOPS;FP32:19.5TFLOPS;FP16/BF16:78.0TFLOPS,765,1410,250,600,8-pin EPS,267,,Dual-slot,PCIe 4.0 x16,2022-11-08,已量产,1,AI训练/推理 / HPC,"NVIDIA A800 PCIe 40 GB — Ampere architecture, Server Ampere(Axx) generation, 40.0GB HBM2e",https://www.techpowerup.com/gpu-specs/a800-pcie-40-gb.c3964,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,A800 PCIe 80 GB,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,80,HBM2e,5120,1940,1512,6912,432,0,108,6912,192,80,FP64/FP32/FP16/BF16/INT8,FP64:9.7TFLOPS;FP32:19.5TFLOPS;FP16/BF16:78.0TFLOPS,1065,1410,250,600,8-pin EPS,267,,Dual-slot,PCIe 4.0 x16,2022-11-08,已量产,1,AI训练/推理 / HPC,"NVIDIA A800 PCIe 80 GB — Ampere architecture, Server Ampere(Axx) generation, 80.0GB HBM2e",https://www.techpowerup.com/gpu-specs/a800-pcie-80-gb.c3965,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,A800 SXM4 80 GB,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,80,HBM2e,5120,2040,1593,6912,432,0,108,6912,192,40,FP64/FP32/FP16/BF16/INT8,FP64:9.7TFLOPS;FP32:19.5TFLOPS;FP16/BF16:78.0TFLOPS,1155,1410,400,800,None,,,SXM Module,PCIe 4.0 x16,2022-08-11,已量产,1,AI训练/推理 / HPC,"NVIDIA A800 SXM4 80 GB — Ampere architecture, Server Ampere(Axx) generation, 80.0GB HBM2e",https://www.techpowerup.com/gpu-specs/a800-sxm4-80-gb.c3966,community,high,,1
NVIDIA,NVIDIA,foreign,GH100,H100 PCIe 80 GB,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,80,HBM2e,5120,2040,1593,14592,456,0,114,14592,250,50,FP64/FP32/FP16/BF16/INT8,FP64:25.6TFLOPS;FP32:51.2TFLOPS;FP16/BF16:204.9TFLOPS,1095,1755,350,750,1x 16-pin,268,,Dual-slot,PCIe 5.0 x16,2022-10-01,已量产,1,AI训练/推理 / HPC,"NVIDIA H100 PCIe 80 GB — Hopper architecture, Server Hopper(Hxx) generation, 80.0GB HBM2e",https://www.techpowerup.com/gpu-specs/h100-pcie-80-gb.c3899,community,high,,1
NVIDIA,NVIDIA,foreign,GH100,H100 SXM5 80 GB,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,80,HBM3,5120,3360,1313,16896,528,0,132,16896,250,50,FP64/FP32/FP16/BF16/INT8,FP64:33.5TFLOPS;FP32:66.9TFLOPS;FP16/BF16:267.6TFLOPS,1590,1980,700,1100,None,,,SXM Module,PCIe 5.0 x16,2022-10-01,已量产,1,AI训练/推理 / HPC,"NVIDIA H100 SXM5 80 GB — Hopper architecture, Server Hopper(Hxx) generation, 80.0GB HBM3",https://www.techpowerup.com/gpu-specs/h100-sxm5-80-gb.c3900,community,high,,1
NVIDIA,NVIDIA,foreign,AD102,L40,GPU,both,datacenter,Ada Lovelace,AD102,Server Ada(Lxx),5,TSMC,609,76.3,,48,GDDR6,384,864,2250,18176,568,142,142,18176,128,96,FP64/FP32/FP16/BF16/INT8,FP64:1.4TFLOPS;FP32:90.5TFLOPS;FP16/BF16:90.5TFLOPS,735,2490,300,700,1x 16-pin,267,,Dual-slot,PCIe 4.0 x16,2022-10-13,已量产,1,AI训练/推理 / HPC,"NVIDIA L40 — Ada Lovelace architecture, Server Ada(Lxx) generation, 48.0GB GDDR6",https://www.techpowerup.com/gpu-specs/l40.c3959,community,high,,1
NVIDIA,NVIDIA,foreign,AD102,L40 CNX,GPU,both,datacenter,Ada Lovelace,AD102,Server Ada(Lxx),5,TSMC,609,76.3,,24,GDDR6,384,864,2250,18176,568,142,142,18176,128,48,FP64/FP32/FP16/BF16/INT8,FP64:1.4TFLOPS;FP32:90.0TFLOPS;FP16/BF16:90.0TFLOPS,1005,2475,300,700,1x 16-pin,267,,Dual-slot,PCIe 4.0 x16,2022-10-13,已量产,1,AI训练/推理 / HPC,"NVIDIA L40 CNX — Ada Lovelace architecture, Server Ada(Lxx) generation, 24.0GB GDDR6",https://www.techpowerup.com/gpu-specs/l40-cnx.c3961,community,high,,1
NVIDIA,NVIDIA,foreign,AD102,L40G,GPU,both,datacenter,Ada Lovelace,AD102,Server Ada(Lxx),5,TSMC,609,76.3,,24,GDDR6,384,864,2250,18176,568,142,142,18176,128,48,FP64/FP32/FP16/BF16/INT8,FP64:1.4TFLOPS;FP32:90.0TFLOPS;FP16/BF16:90.0TFLOPS,1005,2475,300,700,1x 16-pin,267,,Dual-slot,PCIe 4.0 x16,2022-10-13,已量产,1,AI训练/推理 / HPC,"NVIDIA L40G — Ada Lovelace architecture, Server Ada(Lxx) generation, 24.0GB GDDR6",https://www.techpowerup.com/gpu-specs/l40g.c3960,community,high,,1
NVIDIA,NVIDIA,foreign,AD102,L40S,GPU,both,datacenter,Ada Lovelace,AD102,Server Ada(Lxx),5,TSMC,609,76.3,,48,GDDR6,384,864,2250,18176,568,142,142,18176,128,48,FP64/FP32/FP16/BF16/INT8,FP64:1.4TFLOPS;FP32:91.6TFLOPS;FP16/BF16:91.6TFLOPS,1110,2520,300,700,1x 16-pin,267,,Dual-slot,PCIe 4.0 x16,2022-10-13,已量产,1,AI训练/推理 / HPC,"NVIDIA L40S — Ada Lovelace architecture, Server Ada(Lxx) generation, 48.0GB GDDR6",https://www.techpowerup.com/gpu-specs/l40s.c4173,community,high,,1
NVIDIA,NVIDIA,foreign,AD102,RTX 6000 Ada Generation,GPU,both,datacenter,Ada Lovelace,AD102,Workstation Ada(x000A),5,TSMC,609,76.3,,48,GDDR6,384,960,2500,18176,568,142,142,18176,128,96,FP64/FP32/FP16/BF16/INT8,FP64:1.4TFLOPS;FP32:91.1TFLOPS;FP16/BF16:91.1TFLOPS,915,2505,300,700,1x 16-pin,267,,Dual-slot,PCIe 4.0 x16,2022-12-03,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX 6000 Ada Generation — Ada Lovelace architecture, Workstation Ada(x000A) generation, 48.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-6000-ada-generation.c3933,community,high,,1
NVIDIA,NVIDIA,foreign,GA107S,RTX A1000 Embedded,GPU,both,workstation,Ampere,GA107S,Ampere-MW(Ax000),8,Samsung,200,8.7,,4,GDDR6,128,224,1750,2048,64,16,16,2048,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:4.7TFLOPS;FP16/BF16:4.7TFLOPS,630,1140,35,,None,,,MXM Module,PCIe 4.0 x8,2022-03-30,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A1000 Embedded — Ampere architecture, Ampere-MW(Ax000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a1000-embedded.c3895,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,RTX A1000 Mobile,GPU,both,workstation,Ampere,GA107,Ampere-MW(Ax000),8,Samsung,200,8.7,FCBGA-1358,4,GDDR6,128,176,1375,2048,64,16,16,2048,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:4.7TFLOPS;FP16/BF16:4.7TFLOPS,630,1140,60,,None,,,IGP,PCIe 4.0 x8,2022-03-30,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A1000 Mobile — Ampere architecture, Ampere-MW(Ax000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a1000-mobile.c3920,community,high,,1
